736414.000000,991023.000000,244.250000
745220.000000,999829.000000,157.450000
858888.000000,974069.000000,173.900000
693839.000000,710461.000000,157.300000
692515.000000,744918.000000,151.450000
628180.000000,808245.000000,194.750000
291072.000000,317099.000000,167.250000
805730.000000,982590.000000,183.400000
1002063.000000,1117244.000000,172.900000
943543.000000,1073696.000000,146.900000
647644.000000,670120.000000,149.550000
1052093.000000,1080996.000000,150.700000
632042.000000,702816.000000,193.250000
649305.000000,667241.000000,129.000000
279125.000000,578121.000000,196.500000
895363.000000,918195.000000,147.350000
1353618.000000,1432894.000000,198.550000
602055.000000,613301.000000,148.850000
878687.000000,956199.000000,223.850000
644218.000000,694201.000000,155.850000
387676.000000,693142.000000,178.850000
1118009.000000,1180755.000000,172.100000
762922.000000,779544.000000,207.750000
758289.000000,787147.000000,152.550000
761328.000000,1015937.000000,154.650000
561344.000000,570963.000000,118.800000
434109.000000,588307.000000,177.200000
619101.000000,645835.000000,173.700000
208572.000000,278950.000000,145.000000
864283.000000,979464.000000,168.450000
637160.000000,878054.000000,176.250000
855679.000000,1027802.000000,161.050000
1183070.000000,1245816.000000,157.900000
959673.000000,973046.000000,196.400000
520495.000000,542367.000000,151.950000
1204641.000000,1283917.000000,158.950000
847309.000000,1101918.000000,147.900000
875505.000000,900818.000000,159.100000
856616.000000,971797.000000,150.450000
891110.000000,1145719.000000,154.250000
93765.000000,99251.000000,134.750000
924404.000000,934023.000000,185.450000
791745.000000,963868.000000,213.900000
825362.000000,1002222.000000,185.050000
714393.000000,969002.000000,197.100000
918619.000000,981004.000000,228.650000
1036924.000000,1053546.000000,161.250000
929510.000000,1184119.000000,145.550000
937305.000000,946924.000000,169.150000
578101.000000,802981.000000,210.050000
586621.000000,603243.000000,186.650000
1038160.000000,1117436.000000,188.150000
658702.000000,897720.000000,212.250000
1241611.000000,1320887.000000,179.900000
1128195.000000,1193300.000000,173.000000
1355640.000000,1434916.000000,159.700000
854361.000000,918156.000000,175.550000
943236.000000,1190883.000000,149.300000
555561.000000,572183.000000,207.900000
991876.000000,1107057.000000,188.850000
773198.000000,799932.000000,174.050000
1318595.000000,1397871.000000,170.850000
985919.000000,1035889.000000,136.700000
550087.000000,812473.000000,151.200000
839813.000000,1094422.000000,167.050000
830712.000000,1085321.000000,188.000000
474746.000000,973323.000000,168.650000
569034.000000,638854.000000,170.550000
754100.000000,770722.000000,149.000000
1384431.000000,1463707.000000,185.500000
660136.000000,840201.000000,162.450000
859978.000000,860846.000000,158.700000
732224.000000,748846.000000,148.900000
1125370.000000,1161614.000000,163.050000
1155414.000000,1234584.000000,172.950000
521063.000000,599757.000000,177.900000
518613.000000,597307.000000,168.900000
505052.000000,857878.000000,162.950000
322157.000000,371558.000000,184.650000
503264.000000,584110.000000,181.550000
1004862.000000,1120043.000000,144.550000
378996.000000,495667.000000,187.650000
769929.000000,787865.000000,133.600000
886085.000000,1006912.000000,146.050000
533954.000000,752918.000000,181.150000
120309.000000,127788.000000,211.150000
851460.000000,934653.000000,168.000000
920869.000000,988074.000000,165.600000
566410.000000,793241.000000,161.450000
737935.000000,992544.000000,146.400000
781449.000000,953572.000000,184.400000
316890.000000,632302.000000,209.750000
548688.000000,902433.000000,242.550000
689213.000000,705835.000000,163.550000
424119.000000,935478.000000,174.750000
426004.000000,725000.000000,181.750000
847445.000000,1102054.000000,151.450000
495098.000000,504717.000000,164.900000
962867.000000,1042143.000000,185.300000
682762.000000,855651.000000,189.050000
241961.000000,309363.000000,203.550000
250767.000000,514796.000000,185.600000
360709.000000,634652.000000,175.250000
370851.000000,865217.000000,164.050000
243662.000000,640733.000000,208.900000
82052.000000,143319.000000,196.900000
537573.000000,1078187.000000,165.700000
259602.000000,278379.000000,164.150000
499549.000000,746190.000000,172.200000
414469.000000,661110.000000,130.550000
273627.000000,773363.000000,137.000000
570204.000000,919946.000000,143.050000
182118.000000,357451.000000,223.300000
570319.000000,583903.000000,149.900000
295065.000000,514103.000000,155.100000
400910.000000,423742.000000,306.450000
861901.000000,1108542.000000,147.600000
345749.000000,870694.000000,161.100000
390216.000000,704658.000000,162.050000
220628.000000,684978.000000,171.600000
213057.000000,222747.000000,148.250000
629538.000000,913121.000000,154.700000
401106.000000,852739.000000,147.750000
332926.000000,716216.000000,142.700000
266875.000000,487032.000000,184.150000
401220.000000,926165.000000,135.250000
455174.000000,564814.000000,134.100000
236210.000000,755035.000000,163.800000
564255.000000,1110731.000000,189.650000
366104.000000,675580.000000,201.900000
128992.000000,203510.000000,190.500000
310422.000000,467125.000000,159.100000
694599.000000,966714.000000,184.950000
585975.000000,990296.000000,143.250000
276531.000000,478349.000000,188.350000
712924.000000,959565.000000,167.350000
352856.000000,469273.000000,162.500000
381052.000000,406365.000000,206.150000
358437.000000,660518.000000,139.650000
396657.000000,400169.000000,141.300000
590220.000000,804133.000000,179.600000
603068.000000,1051618.000000,151.850000
254128.000000,284296.000000,167.800000
279234.000000,447152.000000,143.000000
219940.000000,532419.000000,173.550000
430148.000000,742305.000000,147.250000
569986.000000,919728.000000,136.450000
435057.000000,646386.000000,163.050000
565874.000000,971620.000000,191.750000
43981.000000,76232.000000,95.550000
320086.000000,845031.000000,160.600000
548359.000000,795000.000000,143.800000
148658.000000,188908.000000,159.100000
749894.000000,996535.000000,170.150000
639724.000000,910954.000000,154.550000
863923.000000,1110564.000000,208.850000
344581.000000,375075.000000,126.450000
441888.000000,575882.000000,183.550000
321972.000000,846917.000000,173.950000
493697.000000,750096.000000,160.000000
374997.000000,766872.000000,153.100000
826878.000000,1073519.000000,172.950000
499297.000000,820985.000000,133.650000
63411.000000,106049.000000,140.800000
345360.000000,458986.000000,178.250000
336259.000000,569032.000000,167.650000
566038.000000,1088489.000000,147.250000
174131.000000,349464.000000,161.500000
422570.000000,885234.000000,136.550000
892714.000000,1139355.000000,206.150000
114008.000000,114205.000000,115.950000
316897.000000,317765.000000,152.950000
357444.000000,799451.000000,188.700000
639367.000000,948066.000000,140.550000
666943.000000,914801.000000,180.700000
195583.000000,535739.000000,162.250000
192568.000000,533289.000000,191.400000
387902.000000,910353.000000,157.900000
382002.000000,919587.000000,190.600000
195265.000000,520092.000000,152.900000
491432.000000,738073.000000,175.000000
305003.000000,431649.000000,150.550000
690943.000000,704527.000000,141.350000
357011.000000,603652.000000,157.100000
26328.000000,34612.000000,91.450000
586061.000000,799974.000000,185.800000
357007.000000,440200.000000,160.800000
432398.000000,736856.000000,153.850000
36412.000000,68663.000000,82.000000
243482.000000,508065.000000,145.550000
242147.000000,272315.000000,223.950000
287417.000000,307752.000000,153.600000
432457.000000,954908.000000,217.700000
355398.000000,846248.000000,171.600000
573326.000000,1095777.000000,181.400000
141617.000000,141747.000000,88.800000
352992.000000,583343.000000,195.900000
386488.000000,911433.000000,144.300000
474396.000000,776012.000000,154.750000
155803.000000,212247.000000,170.050000
320952.000000,328206.000000,143.700000
269243.000000,295773.000000,153.450000
320508.000000,381132.000000,121.600000
610829.000000,611697.000000,115.250000
386345.000000,387213.000000,130.800000
242424.000000,243292.000000,109.450000
823799.000000,824667.000000,111.900000
144361.000000,203429.000000,128.550000
432046.000000,492670.000000,147.750000
346966.000000,407590.000000,122.200000
518975.000000,519843.000000,119.600000
608301.000000,666426.000000,134.700000
426244.000000,427112.000000,111.250000
840876.000000,854460.000000,119.650000
592202.000000,593070.000000,126.650000
327214.000000,383603.000000,109.850000
794398.000000,855022.000000,139.150000
616306.000000,617174.000000,125.350000
390514.000000,451138.000000,134.500000
430590.000000,431458.000000,114.350000
494342.000000,495210.000000,137.050000
598977.000000,659601.000000,137.900000
598351.000000,599219.000000,97.700000
461828.000000,462696.000000,148.500000
240557.000000,282676.000000,106.950000
671777.000000,672645.000000,107.650000
726574.000000,727442.000000,165.250000
500647.000000,501515.000000,148.850000
856343.000000,857211.000000,125.300000
361436.000000,422060.000000,128.900000
241755.000000,242623.000000,106.950000
152710.000000,213605.000000,119.850000
652570.000000,713194.000000,131.850000
735908.000000,736776.000000,130.200000
547088.000000,547956.000000,148.150000
645421.000000,706045.000000,161.300000
338751.000000,379807.000000,103.650000
270292.000000,326681.000000,108.100000
346374.000000,406998.000000,124.350000
301430.000000,357819.000000,153.250000
891578.000000,892446.000000,127.250000
797230.000000,798098.000000,126.350000
189903.000000,237902.000000,136.900000
132737.000000,193632.000000,99.900000
211587.000000,226683.000000,135.650000
428161.000000,488785.000000,153.350000
641717.000000,666208.000000,132.600000
494176.000000,513389.000000,131.000000
717232.000000,718100.000000,125.200000
345800.000000,346668.000000,136.650000
590643.000000,591511.000000,100.150000
480856.000000,541480.000000,141.250000
209280.000000,210148.000000,104.000000
682391.000000,743015.000000,119.400000
596810.000000,657434.000000,150.400000
796420.000000,857044.000000,108.100000
65101.000000,67343.000000,108.250000
