1.843610,146.450000,8
1.418050,103.150000,8
2.381410,106.900000,8
1.565906,102.400000,8
1.913851,97.850000,8
1.537262,100.850000,8
1.296720,107.750000,8
1.416728,110.600000,8
1.735901,92.800000,8
1.714775,118.500000,8
1.234507,84.250000,8
1.508879,120.600000,8
1.651034,96.750000,8
1.276211,108.400000,8
1.583128,87.750000,8
1.456631,104.050000,8
1.323649,86.600000,8
1.385695,93.450000,8
1.000000,102.500000,8
1.957048,84.800000,8
1.731374,113.800000,8
1.482840,79.750000,8
4.082051,104.800000,8
1.567073,104.550000,8
1.725333,109.450000,8
1.000000,73.650000,8
1.271351,134.150000,8
1.820399,118.150000,8
1.542422,102.600000,8
2.168333,123.600000,8
1.292224,136.700000,8
1.663617,102.500000,8
1.485012,105.550000,8
1.234507,68.150000,8
2.271560,86.450000,8
1.567073,89.500000,8
1.006803,102.950000,8
2.178654,129.500000,8
1.663763,96.900000,8
1.774696,97.100000,8
1.424832,113.400000,8
1.815197,101.050000,8
1.651034,87.100000,8
1.323649,79.300000,8
1.833593,108.750000,8
1.838957,89.000000,8
1.997692,106.850000,8
1.000000,87.050000,8
1.473919,83.900000,8
1.423053,111.050000,8
1.447322,117.550000,8
2.169145,109.050000,8
1.552962,74.800000,8
1.623662,97.500000,8
1.635802,107.050000,8
1.423881,95.500000,8
1.568200,101.650000,8
1.007833,107.500000,8
1.350274,115.800000,8
1.560061,92.600000,8
1.507159,103.750000,8
2.198354,97.400000,8
1.749311,92.050000,8
2.060897,125.600000,8
2.105172,94.650000,8
1.978226,86.450000,8
1.761674,140.050000,8
2.364467,105.800000,8
2.060897,102.400000,8
1.740118,99.750000,8
1.591864,83.100000,8
1.353353,98.250000,8
1.408685,112.450000,8
1.993494,108.700000,8
1.009662,111.950000,8
1.000000,98.050000,8
1.815209,106.050000,8
1.008236,110.600000,8
2.043831,99.350000,8
1.012513,94.600000,8
1.666667,84.450000,8
1.437065,84.250000,8
1.504638,103.500000,8
3.910423,103.900000,8
1.243934,109.200000,8
1.387982,1877.450000,8
1.947368,157.550000,8
2.128696,115.150000,8
2.018783,129.400000,8
1.385664,107.650000,8
1.356332,102.900000,8
1.350401,106.200000,8
2.146934,132.850000,8
4.045608,104.600000,8
1.896377,114.500000,8
1.772898,101.350000,8
2.168333,128.500000,8
1.007963,140.850000,8
2.381410,105.850000,8
1.686480,771.900000,8
2.100103,91.350000,8
1.861748,113.650000,8
1.429272,73.300000,8
1.074354,715.900000,8
1.060071,76.650000,8
1.447219,151.500000,8
1.326519,72.450000,8
1.556565,69.150000,8
1.632467,737.650000,8
1.226453,104.650000,8
1.578210,75.150000,8
2.449242,74.800000,8
1.814615,74.000000,8
1.000000,103.400000,8
1.041725,107.500000,8
1.000000,103.200000,8
1.830218,125.550000,8
1.266825,88.450000,8
2.214987,99.000000,8
1.492258,81.400000,8
1.628492,98.100000,8
1.231954,104.550000,8
1.193118,102.900000,8
1.567608,90.000000,8
1.534615,80.500000,8
1.330242,75.400000,8
1.000000,90.400000,8
1.608927,94.550000,8
1.000000,84.250000,8
1.442518,82.050000,8
1.358904,139.550000,8
1.329825,88.350000,8
1.441671,73.000000,8
1.578210,72.300000,8
1.010989,118.200000,8
1.567608,92.050000,8
1.665977,93.850000,8
1.700553,85.100000,8
1.590469,83.200000,8
1.563712,80.550000,8
1.824363,80.550000,8
1.575085,77.350000,8
1.814615,71.900000,8
1.830218,115.800000,8
1.460411,89.950000,8
1.543788,91.950000,8
1.297578,91.250000,8
1.570914,67.750000,8
1.736996,89.350000,8
1.256989,81.050000,8
