1.569436999999999971e+00,8.750000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,6.659999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,8.334999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.078812000000000104e+00,7.325000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.177793000000000090e+00,9.850000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.675786999999999916e+00,6.784999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.022763000000000089e+00,6.570000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.320737000000000050e+00,6.229999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.643834000000000017e+00,9.334999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,8.645000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.595366999999999980e+00,1.017999999999999972e+02,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,8.095000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.215030999999999972e+00,8.020000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.508212000000000108e+00,6.554999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.628956999999999988e+00,9.334999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.157527999999999890e+00,6.345000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.323125000000000107e+00,6.329999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.944350999999999940e+00,9.250000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.616060000000000052e+00,6.260000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.051261000000000001e+00,6.210000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.580067000000000110e+00,7.850000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.017735999999999974e+00,8.154999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.176040999999999892e+00,8.034999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.593558000000000030e+00,9.070000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.431761999999999979e+00,6.335000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.210919000000000079e+00,8.165000000000000568e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.042745999999999951e+00,7.975000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.271876000000000007e+00,7.429999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.111261999999999972e+00,6.245000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.204083999999999932e+00,6.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.343191999999999942e+00,6.195000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.691081000000000056e+00,7.984999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.167893000000000070e+00,7.995000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.211052000000000017e+00,6.235000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.605283999999999933e+00,9.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.325523999999999925e+00,8.009999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.148136000000000045e+00,7.854999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.101590999999999987e+00,9.234999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.818426000000000098e+00,6.260000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.603984999999999994e+00,6.389999999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.375653999999999932e+00,6.204999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.050539000000000112e+00,8.045000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.187799999999999967e+00,8.645000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.627261000000000069e+00,6.279999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.587237000000000009e+00,6.229999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.212504999999999944e+00,6.320000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.807617999999999947e+00,8.245000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.342389000000000054e+00,9.695000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.078812000000000104e+00,7.125000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.623769999999999936e+00,6.270000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.536629999999999940e+00,7.345000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.638360000000000039e+00,7.004999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,6.289999999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.040597999999999912e+00,6.235000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.624254000000000087e+00,6.245000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.269662000000000068e+00,6.214999999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,7.965000000000000568e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.616060000000000052e+00,6.275000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.537271000000000054e+00,7.054999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.365928999999999949e+00,6.260000000000000142e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.172433999999999976e+00,6.229999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.120819000000000010e+00,6.175000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.447473999999999927e+00,6.320000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.429656000000000038e+00,9.109999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.067450000000000010e+00,6.245000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.338834000000000080e+00,8.079999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.136673000000000044e+00,6.239999999999999858e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,6.250000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.187799999999999967e+00,7.770000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,6.245000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
2.038549999999999862e+00,7.395000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.608508999999999967e+00,8.000000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.153453000000000062e+00,8.034999999999999432e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,7.320000000000000284e+01,2.000000000000000000e+00,2.000000000000000000e+00
1.371275999999999939e+00,6.229999999999999716e+01,2.000000000000000000e+00,2.000000000000000000e+00
